week_start,SKU_NO,sales
2020-01-13,P355,0
2020-01-13,P356,6
2020-01-13,P357,1
2020-01-13,P358,1
2020-01-13,P359,5
2020-01-13,P360,1
2020-01-13,P361,3
2020-01-13,P362,0
2020-01-13,P363,1
2020-01-13,P364,18
2020-01-13,P365,5
2020-01-13,P366,2
2020-01-13,P367,2
2020-01-13,P368,5
2020-01-13,P369,2
2020-01-13,P370,2
2020-01-13,P371,4
2020-01-13,P372,2
2020-01-13,P373,3
2020-01-13,P374,1
2020-01-13,P375,0
2020-01-13,P376,0
2020-01-13,P377,0
2020-01-13,P378,0
2020-01-13,P379,1
2020-01-13,P380,0
2020-01-13,P381,0
2020-01-13,P382,0
2020-01-13,P383,0
2020-01-13,P384,0
2020-01-13,P386,0
2020-01-13,P387,3
2020-01-13,P388,2
2020-01-13,P389,3
2020-01-13,P390,4
2020-01-13,P391,1
2020-01-13,P392,3
2020-01-13,P393,0
2020-01-13,P394,4
2020-01-13,P395,1
2020-01-13,P396,1
2020-01-13,P397,7
2020-01-13,P398,12
2020-01-13,P399,11
2020-01-13,P400,11
2020-01-13,P401,5
2020-01-13,P402,0
2020-01-13,P403,8
2020-01-13,P404,8
2020-01-13,P405,12
2020-01-13,P406,12
2020-01-13,P407,23
2020-01-13,P408,10
2020-01-13,P409,48
2020-01-13,P410,13
2020-01-13,P411,17
2020-01-13,P412,2
2020-01-13,P413,6
2020-01-13,P414,2
2020-01-13,P415,4
2020-01-13,P416,1
2020-01-13,P417,0
2020-01-13,P418,0
2020-01-13,P419,0
2020-01-13,P420,0
2020-01-13,P421,0
2020-01-13,P422,1
2020-01-13,P423,0
2020-01-13,P424,0
2020-01-13,P425,0
2020-01-13,P426,0
2020-01-13,P427,0
2020-01-13,P428,0
2020-01-13,P429,9
2020-01-13,P430,8
2020-01-13,P431,6
2020-01-13,P432,7
2020-01-13,P433,4
2020-01-13,P434,0
2020-01-13,P435,16
2020-01-13,P436,5
2020-01-13,P437,4
2020-01-13,P438,1
2020-01-13,P439,0
2020-01-13,P440,0
2020-01-13,P441,0
2020-01-13,P442,0
2020-01-13,P443,1
2020-01-13,P444,0
2020-01-13,P445,0
2020-01-13,P446,1
2020-01-13,P447,0
2020-01-13,P448,2
2020-01-13,P449,0
2020-01-13,P450,0
2020-01-13,P451,0
2020-01-13,P452,0
2020-01-13,P453,0
2020-01-13,P454,0
2020-01-13,P455,0
2020-01-13,P456,0
2020-01-13,P457,0
2020-01-13,P458,0
2020-01-13,P459,1
2020-01-13,P460,0
2020-01-13,P461,0
2020-01-13,P462,0
2020-01-13,P463,0
2020-01-13,P464,0
2020-01-13,P465,0
2020-01-13,P466,0
2020-01-13,P467,0
2020-01-13,P468,0
2020-01-13,P469,0
2020-01-13,P470,0
2020-01-13,P471,0
2020-01-13,P472,0
2020-01-13,P473,0
2020-01-13,P474,0
2020-01-13,P475,5
2020-01-13,P476,0
2020-01-13,P477,0
2020-01-13,P478,0
2020-01-13,P479,3
2020-01-13,P480,0
2020-01-13,P481,2
2020-01-13,P482,0
2020-01-13,P483,0
2020-01-13,P484,5
2020-01-13,P485,9
2020-01-13,P486,30
2020-01-13,P487,10
2020-01-13,P488,11
2020-01-13,P489,8
2020-01-13,P490,7
2020-01-13,P491,20
2020-01-13,P492,14
2020-01-13,P493,9
2020-01-13,P494,13
2020-01-13,P495,15
2020-01-13,P496,3
2020-01-13,P497,4
2020-01-13,P498,4
2020-01-13,P499,13
2020-01-13,P500,8
2020-01-13,P501,5
2020-01-13,P502,15
2020-01-13,P503,19
2020-01-13,P504,13
2020-01-13,P505,4
2020-01-13,P506,16
2020-01-13,P507,27
2020-01-13,P508,10
2020-01-13,P509,5
2020-01-13,P510,4
2020-01-13,P511,23
2020-01-13,P512,17
2020-01-13,P513,23
2020-01-13,P514,14
2020-01-13,P515,15
2020-01-13,P516,18
2020-01-13,P517,15
2020-01-13,P518,6
2020-01-13,P519,26
2020-01-13,P520,12
2020-01-13,P521,14
2020-01-13,P522,15
2020-01-13,P523,14
2020-01-13,P524,9
2020-01-13,P525,12
2020-01-13,P526,13
2020-01-13,P527,18
2020-01-13,P528,9
2020-01-13,P529,17
2020-01-13,P530,11
2020-01-13,P531,8
2020-01-13,P532,5
2020-01-13,P533,33
2020-01-13,P534,10
2020-01-13,P535,26
2020-01-13,P536,9
2020-01-13,P537,16
2020-01-13,P538,7
2020-01-13,P539,10
2020-01-13,P540,19
2020-01-13,P541,17
2020-01-13,P542,14
2020-01-13,P543,6
2020-01-13,P544,10
2020-01-13,P545,13
2020-01-13,P546,14
2020-01-13,P547,6
2020-01-13,P548,28
2020-01-13,P549,29
2020-01-13,P550,10
2020-01-13,P551,8
2020-01-13,P552,9
2020-01-13,P553,2
2020-01-13,P554,15
2020-01-13,P555,16
2020-01-13,P556,11
2020-01-13,P557,23
2020-01-13,P558,10
2020-01-13,P559,13
2020-01-13,P560,9
2020-01-13,P561,5
2020-01-13,P562,5
2020-01-13,P563,19
2020-01-13,P564,4
2020-01-13,P565,7
2020-01-13,P566,26
2020-01-13,P567,7
2020-01-13,P568,2
2020-01-13,P569,3
2020-01-13,P570,2
2020-01-13,P571,3
2020-01-13,P572,0
2020-01-13,P573,2
2020-01-13,P574,1
2020-01-13,P575,0
2020-01-13,P576,0
2020-01-13,P577,1
2020-01-13,P578,0
2020-01-13,P579,0
2020-01-13,P580,5
2020-01-13,P581,2
2020-01-13,P582,4
2020-01-13,P583,1
2020-01-13,P584,3
2020-01-13,P585,0
2020-01-13,P586,2
2020-01-13,P587,4
2020-01-13,P588,2
2020-01-13,P589,1
2020-01-13,P590,4
2020-01-13,P591,2
2020-01-13,P592,0
2020-01-13,P593,5
2020-01-13,P594,2
2020-01-13,P595,2
2020-01-13,P596,3
2020-01-13,P597,2
2020-01-13,P598,6
2020-01-13,P599,1
2020-01-13,P600,1
2020-01-13,P601,0
2020-01-13,P602,0
2020-01-13,P603,1
2020-01-13,P604,0
2020-01-13,P605,3
2020-01-13,P606,1
2020-01-13,P607,1
2020-01-13,P608,1
2020-01-13,P609,0
2020-01-13,P610,3
2020-01-13,P611,1
2020-01-13,P612,11
2020-01-13,P613,26
2020-01-13,P614,4
2020-01-13,P615,16
2020-01-13,P616,6
2020-01-13,P617,33
2020-01-13,P618,35
2020-01-13,P619,31
2020-01-13,P620,27
2020-01-13,P621,33
2020-01-13,P622,33
2020-01-13,P623,27
2020-01-13,P624,10
2020-01-13,P625,6
2020-01-13,P626,6
2020-01-13,P627,11
2020-01-13,P628,6
2020-01-13,P629,9
2020-01-13,P630,11
2020-01-13,P631,4
2020-01-13,P632,11
2020-01-13,P633,7
2020-01-13,P634,8
2020-01-13,P635,8
2020-01-13,P636,15
2020-01-13,P637,4
2020-01-13,P638,7
2020-01-13,P639,1
2020-01-13,P640,20
2020-01-13,P641,5
2020-01-13,P642,3
2020-01-13,P643,0
2020-01-13,P644,0
2020-01-13,P646,0
2020-01-13,P647,0
2020-01-13,P649,0
2020-01-13,P650,0
2020-01-13,P651,0
2020-01-13,P652,0
2020-01-13,P653,0
2020-01-13,P654,0
2020-01-13,P655,1
2020-01-13,P656,0
2020-01-13,P657,0
2020-01-13,P658,0
2020-01-13,P659,0
2020-01-13,P660,0
2020-01-13,P661,0
2020-01-13,P662,0
2020-01-13,P663,0
2020-01-13,P664,0
2020-01-13,P665,0
2020-01-13,P666,0
2020-01-13,P667,0
2020-01-13,P668,0
2020-01-13,P669,0
2020-01-13,P670,0
2020-01-13,P671,0
2020-01-13,P672,0
2020-01-13,P673,3
2020-01-13,P674,4
2020-01-13,P675,1
2020-01-13,P676,1
2020-01-13,P677,1
2020-01-13,P678,0
2020-01-13,P679,0
2020-01-13,P680,0
2020-01-13,P681,1
2020-01-13,P682,0
2020-01-13,P683,0
2020-01-13,P684,0
2020-01-13,P685,0
2020-01-13,P686,4
2020-01-13,P687,0
2020-01-13,P688,0
2020-01-13,P689,0
2020-01-13,P690,0
2020-01-13,P691,0
2020-01-13,P692,2
2020-01-13,P693,3
2020-01-13,P694,0
2020-01-13,P695,0
2020-01-13,P696,0
2020-01-13,P697,0
2020-01-13,P698,2
2020-01-13,P699,0
2020-01-13,P700,0
2020-01-13,P701,3
2020-01-13,P702,1
2020-01-13,P703,3
2020-01-13,P704,0
2020-01-13,P705,3
2020-01-13,P706,0
2020-01-13,P707,0
2020-01-13,P708,1
2020-01-13,P711,0
2020-01-13,P712,0
2020-01-13,P713,2
2020-01-13,P714,0
2020-01-13,P715,0
2020-01-13,P716,0
2020-01-13,P717,0
2020-01-13,P718,2
2020-01-13,P719,0
2020-01-13,P720,0
2020-01-13,P721,0
2020-01-13,P722,0
2020-01-13,P724,0
2020-01-13,P726,1
2020-01-13,P727,0
2020-01-13,P728,0
2020-01-13,P729,0
2020-01-13,P730,1
2020-01-13,P731,0
2020-01-13,P732,1
2020-01-13,P733,0
2020-01-13,P734,0
2020-01-13,P735,0
2020-01-13,P736,1
2020-01-13,P737,0
2020-01-13,P738,0
2020-01-13,P739,0
2020-01-13,P740,0
2020-01-13,P741,0
2020-01-13,P742,0
2020-01-13,P743,1
2020-01-13,P744,0
2020-01-13,P745,10
2020-01-13,P746,0
2020-01-13,P747,1
2020-01-13,P748,1
2020-01-13,P749,0
2020-01-13,P750,0
2020-01-13,P751,2
2020-01-13,P752,0
2020-01-13,P753,0
2020-01-13,P754,0
2020-01-13,P755,0
2020-01-13,P756,0
2020-01-13,P757,0
2020-01-13,P758,0
2020-01-13,P759,0
2020-01-13,P760,0
2020-01-13,P761,0
2020-01-13,P762,3
2020-01-13,P763,0
2020-01-13,P764,2
2020-01-13,P765,0
2020-01-13,P766,1
2020-01-13,P767,0
2020-01-13,P768,0
2020-01-13,P769,0
2020-01-13,P770,0
2020-01-13,P771,0
2020-01-13,P772,0
2020-01-13,P773,0
2020-01-13,P774,0
2020-01-13,P775,0
2020-01-13,P776,0
2020-01-13,P777,0
2020-01-13,P778,0
2020-01-13,P779,0
2020-01-13,P780,0
2020-01-13,P781,13
2020-01-13,P782,7
2020-01-13,P783,12
2020-01-13,P784,1
2020-01-13,P785,1
2020-01-13,P786,2
2020-01-13,P787,0
2020-01-13,P788,3
2020-01-13,P789,1
2020-01-13,P790,1
2020-01-13,P791,3
2020-01-13,P792,1
2020-01-13,P793,1
2020-01-13,P794,0
2020-01-13,P795,0
2020-01-13,P796,5
2020-01-13,P797,3
2020-01-13,P798,0
2020-01-13,P799,3
2020-01-13,P800,2
2020-01-13,P801,2
2020-01-13,P802,1
2020-01-13,P803,2
2020-01-13,P804,2
2020-01-13,P805,6
2020-01-13,P806,5
2020-01-13,P807,0
2020-01-13,P808,3
2020-01-13,P809,1
2020-01-13,P810,0
2020-01-13,P811,1
2020-01-13,P812,2
2020-01-13,P813,1
2020-01-13,P814,2
2020-01-13,P815,0
2020-01-13,P816,1
2020-01-13,P817,0
2020-01-13,P818,0
2020-01-13,P819,1
2020-01-20,P1,10
2020-01-20,P2,3
2020-01-20,P3,8
2020-01-20,P4,13
2020-01-20,P5,13
2020-01-20,P6,2
2020-01-20,P7,3
2020-01-20,P8,10
2020-01-20,P9,10
2020-01-20,P10,19
2020-01-20,P11,15
2020-01-20,P12,1
2020-01-20,P13,9
2020-01-20,P14,9
2020-01-20,P15,47
2020-01-20,P16,27
2020-01-20,P17,40
2020-01-20,P18,39
2020-01-20,P19,45
2020-01-20,P20,11
2020-01-20,P21,9
2020-01-20,P22,8
2020-01-20,P23,4
2020-01-20,P24,27
2020-01-20,P25,33
2020-01-20,P26,9
2020-01-20,P27,33
2020-01-20,P28,36
2020-01-20,P29,12
2020-01-20,P30,45
2020-01-20,P31,6
2020-01-20,P32,10
2020-01-20,P33,11
2020-01-20,P34,24
2020-01-20,P35,26
2020-01-20,P36,39
2020-01-20,P37,43
2020-01-20,P38,43
2020-01-20,P39,28
2020-01-20,P40,27
2020-01-20,P41,26
2020-01-20,P42,40
2020-01-20,P43,40
2020-01-20,P44,28
2020-01-20,P45,39
2020-01-20,P46,31
2020-01-20,P47,27
2020-01-20,P48,40
2020-01-20,P49,42
2020-01-20,P50,15
2020-01-20,P51,17
2020-01-20,P52,37
2020-01-20,P53,6
2020-01-20,P54,37
2020-01-20,P55,42
2020-01-20,P56,41
2020-01-20,P57,37
2020-01-20,P58,38
2020-01-20,P59,10
2020-01-20,P60,46
2020-01-20,P61,32
2020-01-20,P62,18
2020-01-20,P63,54
2020-01-20,P64,29
2020-01-20,P65,9
2020-01-20,P66,45
2020-01-20,P67,38
2020-01-20,P68,9
2020-01-20,P69,46
2020-01-20,P70,50
2020-01-20,P71,10
2020-01-20,P72,39
2020-01-20,P73,36
2020-01-20,P74,6
2020-01-20,P75,37
2020-01-20,P76,43
2020-01-20,P77,6
2020-01-20,P78,31
2020-01-20,P79,45
2020-01-20,P80,32
2020-01-20,P81,13
2020-01-20,P82,17
2020-01-20,P83,34
2020-01-20,P84,31
2020-01-20,P85,28
2020-01-20,P86,33
2020-01-20,P87,35
2020-01-20,P88,32
2020-01-20,P89,44
2020-01-20,P90,40
2020-01-20,P91,7
2020-01-20,P92,56
2020-01-20,P93,10
2020-01-20,P94,10
2020-01-20,P95,15
2020-01-20,P96,36
2020-01-20,P97,36
2020-01-20,P98,4
2020-01-20,P99,9
2020-01-20,P100,7
2020-01-20,P101,45
2020-01-20,P102,22
2020-01-20,P103,7
2020-01-20,P104,5
2020-01-20,P105,3
2020-01-20,P106,11
2020-01-20,P107,15
2020-01-20,P108,2
2020-01-20,P109,8
2020-01-20,P110,12
2020-01-20,P111,7
2020-01-20,P112,32
2020-01-20,P113,31
2020-01-20,P114,7
2020-01-20,P115,12
2020-01-20,P116,8
2020-01-20,P117,3
2020-01-20,P118,10
2020-01-20,P119,46
2020-01-20,P120,27
2020-01-20,P121,8
2020-01-20,P122,7
2020-01-20,P123,3
2020-01-20,P124,0
2020-01-20,P125,5
2020-01-20,P126,8
2020-01-20,P127,2
2020-01-20,P128,28
2020-01-20,P129,44
2020-01-20,P130,43
2020-01-20,P131,32
2020-01-20,P132,45
2020-01-20,P133,29
2020-01-20,P134,50
2020-01-20,P135,36
2020-01-20,P136,39
2020-01-20,P137,43
2020-01-20,P138,22
2020-01-20,P139,32
2020-01-20,P140,41
2020-01-20,P141,40
2020-01-20,P142,40
2020-01-20,P143,29
2020-01-20,P144,17
2020-01-20,P145,9
2020-01-20,P146,9
2020-01-20,P147,9
2020-01-20,P148,8
2020-01-20,P149,9
2020-01-20,P150,3
2020-01-20,P151,8
2020-01-20,P152,8
2020-01-20,P153,11
2020-01-20,P154,11
2020-01-20,P155,4
2020-01-20,P156,6
2020-01-20,P157,14
2020-01-20,P158,3
2020-01-20,P159,9
2020-01-20,P160,10
2020-01-20,P161,5
2020-01-20,P162,12
2020-01-20,P163,6
2020-01-20,P164,8
2020-01-20,P165,9
2020-01-20,P166,9
2020-01-20,P167,42
2020-01-20,P168,34
2020-01-20,P169,22
2020-01-20,P170,32
2020-01-20,P171,13
2020-01-20,P172,44
2020-01-20,P173,42
2020-01-20,P174,30
2020-01-20,P175,48
2020-01-20,P176,41
2020-01-20,P177,37
2020-01-20,P178,40
2020-01-20,P179,35
2020-01-20,P180,34
2020-01-20,P181,31
2020-01-20,P182,34
2020-01-20,P183,42
2020-01-20,P184,38
2020-01-20,P185,36
2020-01-20,P186,37
2020-01-20,P187,47
2020-01-20,P188,36
2020-01-20,P189,46
2020-01-20,P190,51
2020-01-20,P191,42
2020-01-20,P192,30
2020-01-20,P193,32
2020-01-20,P194,31
2020-01-20,P195,7
2020-01-20,P196,39
2020-01-20,P197,8
2020-01-20,P198,4
2020-01-20,P199,1
2020-01-20,P200,21
2020-01-20,P201,3
2020-01-20,P202,10
2020-01-20,P203,3
2020-01-20,P204,1
2020-01-20,P205,7
2020-01-20,P206,1
2020-01-20,P207,8
2020-01-20,P208,36
2020-01-20,P209,6
2020-01-20,P210,9
2020-01-20,P211,9
2020-01-20,P212,0
2020-01-20,P213,0
2020-01-20,P214,0
2020-01-20,P215,0
2020-01-20,P216,0
2020-01-20,P217,0
2020-01-20,P218,0
2020-01-20,P219,0
2020-01-20,P220,0
2020-01-20,P221,0
2020-01-20,P222,0
2020-01-20,P223,0
2020-01-20,P224,0
2020-01-20,P225,1
2020-01-20,P226,0
2020-01-20,P227,0
2020-01-20,P228,0
2020-01-20,P229,1
2020-01-20,P230,1
2020-01-20,P231,0
2020-01-20,P232,0
2020-01-20,P233,0
2020-01-20,P234,0
2020-01-20,P235,0
2020-01-20,P236,0
2020-01-20,P237,0
2020-01-20,P238,0
2020-01-20,P239,1
2020-01-20,P240,1
2020-01-20,P241,0
2020-01-20,P242,0
2020-01-20,P243,0
2020-01-20,P244,0
2020-01-20,P245,0
2020-01-20,P246,0
2020-01-20,P247,0
2020-01-20,P248,0
2020-01-20,P249,0
2020-01-20,P250,0
2020-01-20,P251,0
2020-01-20,P252,0
2020-01-20,P253,0
2020-01-20,P254,0
2020-01-20,P255,1
2020-01-20,P256,0
2020-01-20,P257,0
2020-01-20,P258,0
2020-01-20,P259,0
2020-01-20,P260,0
2020-01-20,P261,17
2020-01-20,P262,33
2020-01-20,P263,20
2020-01-20,P264,9
2020-01-20,P265,1
2020-01-20,P266,7
2020-01-20,P267,14
2020-01-20,P268,18
2020-01-20,P269,6
2020-01-20,P270,23
2020-01-20,P271,4
2020-01-20,P272,0
2020-01-20,P273,1
2020-01-20,P274,0
2020-01-20,P275,0
2020-01-20,P276,0
2020-01-20,P277,0
2020-01-20,P278,0
2020-01-20,P279,0
2020-01-20,P280,0
2020-01-20,P281,3
2020-01-20,P282,0
2020-01-20,P283,0
2020-01-20,P284,17
2020-01-20,P285,6
2020-01-20,P286,13
2020-01-20,P287,0
2020-01-20,P288,0
2020-01-20,P289,0
2020-01-20,P290,1
2020-01-20,P291,5
2020-01-20,P292,5
2020-01-20,P293,5
2020-01-20,P294,19
2020-01-20,P295,3
2020-01-20,P296,6
2020-01-20,P297,4
2020-01-20,P298,4
2020-01-20,P299,12
2020-01-20,P300,3
2020-01-20,P301,2
2020-01-20,P302,5
2020-01-20,P303,8
2020-01-20,P304,6
2020-01-20,P305,3
2020-01-20,P306,3
2020-01-20,P307,6
2020-01-20,P308,2
2020-01-20,P309,8
2020-01-20,P310,4
2020-01-20,P311,1
2020-01-20,P312,3
2020-01-20,P313,6
2020-01-20,P314,9
2020-01-20,P315,2
2020-01-20,P316,9
2020-01-20,P317,3
2020-01-20,P318,5
2020-01-20,P319,11
2020-01-20,P320,8
2020-01-20,P321,8
2020-01-20,P322,2
2020-01-20,P323,2
2020-01-20,P324,15
2020-01-20,P325,2
2020-01-20,P326,7
2020-01-20,P327,4
2020-01-20,P328,6
2020-01-20,P329,4
2020-01-20,P330,8
2020-01-20,P331,6
2020-01-20,P332,8
2020-01-20,P333,5
2020-01-20,P334,15
2020-01-20,P335,2
2020-01-20,P336,5
2020-01-20,P337,3
2020-01-20,P338,1
2020-01-20,P339,1
2020-01-20,P340,0
2020-01-20,P341,3
2020-01-20,P342,2
2020-01-20,P343,2
2020-01-20,P344,0
2020-01-20,P345,2
2020-01-20,P346,0
2020-01-20,P347,0
2020-01-20,P348,0
2020-01-20,P349,0
2020-01-20,P350,0
2020-01-20,P351,0
2020-01-20,P352,0
2020-01-20,P354,0
2020-01-20,P355,0
2020-01-20,P356,4
2020-01-20,P357,3
2020-01-20,P358,1
2020-01-20,P359,3
2020-01-20,P360,2
2020-01-20,P361,3
2020-01-20,P362,0
2020-01-20,P363,0
2020-01-20,P364,10
2020-01-20,P365,5
2020-01-20,P366,8
2020-01-20,P367,2
2020-01-20,P368,5
2020-01-20,P369,2
2020-01-20,P370,3
2020-01-20,P371,3
2020-01-20,P372,0
2020-01-20,P373,0
2020-01-20,P374,2
2020-01-20,P375,1
2020-01-20,P376,0
2020-01-20,P377,0
2020-01-20,P378,0
2020-01-20,P379,0
2020-01-20,P380,0
2020-01-20,P381,0
2020-01-20,P382,0
2020-01-20,P383,0
2020-01-20,P384,0
2020-01-20,P386,0
2020-01-20,P387,0
2020-01-20,P388,1
2020-01-20,P389,4
2020-01-20,P390,3
2020-01-20,P391,0
2020-01-20,P392,7
2020-01-20,P393,1
2020-01-20,P394,2
2020-01-20,P395,0
2020-01-20,P396,1
2020-01-20,P397,8
2020-01-20,P398,10
2020-01-20,P399,8
2020-01-20,P400,19
2020-01-20,P401,5
2020-01-20,P402,6
2020-01-20,P403,12
2020-01-20,P404,7
2020-01-20,P405,16
2020-01-20,P406,17
2020-01-20,P407,10
2020-01-20,P408,8
2020-01-20,P409,38
2020-01-20,P410,16
2020-01-20,P411,12
2020-01-20,P412,4
2020-01-20,P413,8
2020-01-20,P414,1
2020-01-20,P415,2
2020-01-20,P416,1
2020-01-20,P417,0
2020-01-20,P418,0
2020-01-20,P419,1
2020-01-20,P420,0
2020-01-20,P421,0
2020-01-20,P422,0
2020-01-20,P423,0
2020-01-20,P424,1
2020-01-20,P425,0
2020-01-20,P426,1
2020-01-20,P427,0
2020-01-20,P428,0
2020-01-20,P429,9
2020-01-20,P430,14
2020-01-20,P431,4
2020-01-20,P432,6
2020-01-20,P433,5
2020-01-20,P434,7
2020-01-20,P435,17
2020-01-20,P436,6
2020-01-20,P437,13
2020-01-20,P438,0
2020-01-20,P439,0
2020-01-20,P440,0
2020-01-20,P441,1
2020-01-20,P442,1
2020-01-20,P443,1
2020-01-20,P444,0
2020-01-20,P445,0
2020-01-20,P446,1
2020-01-20,P447,0
2020-01-20,P448,0
2020-01-20,P449,0
2020-01-20,P450,0
2020-01-20,P451,0
2020-01-20,P452,0
2020-01-20,P453,0
2020-01-20,P454,0
2020-01-20,P455,1
2020-01-20,P456,0
2020-01-20,P457,0
2020-01-20,P458,0
2020-01-20,P459,0
2020-01-20,P460,0
2020-01-20,P461,0
2020-01-20,P462,0
2020-01-20,P463,0
2020-01-20,P464,0
2020-01-20,P465,0
2020-01-20,P466,0
2020-01-20,P467,0
2020-01-20,P468,0
2020-01-20,P469,0
2020-01-20,P470,0
2020-01-20,P471,0
2020-01-20,P472,1
2020-01-20,P473,0
2020-01-20,P474,0
2020-01-20,P475,1
2020-01-20,P476,1
2020-01-20,P477,1
2020-01-20,P478,0
2020-01-20,P479,1
2020-01-20,P480,0
2020-01-20,P481,0
2020-01-20,P482,1
2020-01-20,P483,0
2020-01-20,P484,3
2020-01-20,P485,8
2020-01-20,P486,25
2020-01-20,P487,15
2020-01-20,P488,10
2020-01-20,P489,4
2020-01-20,P490,6
2020-01-20,P491,27
2020-01-20,P492,14
2020-01-20,P493,12
2020-01-20,P494,12
2020-01-20,P495,27
2020-01-20,P496,13
2020-01-20,P497,4
2020-01-20,P498,6
2020-01-20,P499,12
2020-01-20,P500,3
2020-01-20,P501,4
2020-01-20,P502,19
2020-01-20,P503,15
2020-01-20,P504,11
2020-01-20,P505,16
2020-01-20,P506,9
2020-01-20,P507,11
2020-01-20,P508,9
2020-01-20,P509,5
2020-01-20,P510,10
2020-01-20,P511,30
2020-01-20,P512,16
2020-01-20,P513,25
2020-01-20,P514,13
2020-01-20,P515,15
2020-01-20,P516,15
2020-01-20,P517,11
2020-01-20,P518,14
2020-01-20,P519,16
2020-01-20,P520,11
2020-01-20,P521,14
2020-01-20,P522,16
2020-01-20,P523,12
2020-01-20,P524,10
2020-01-20,P525,15
2020-01-20,P526,15
2020-01-20,P527,11
2020-01-20,P528,10
2020-01-20,P529,15
2020-01-20,P530,22
2020-01-20,P531,3
2020-01-20,P532,10
2020-01-20,P533,21
2020-01-20,P534,9
2020-01-20,P535,11
2020-01-20,P536,13
2020-01-20,P537,17
2020-01-20,P538,13
2020-01-20,P539,14
2020-01-20,P540,21
2020-01-20,P541,5
2020-01-20,P542,7
2020-01-20,P543,16
2020-01-20,P544,14
2020-01-20,P545,15
2020-01-20,P546,13
2020-01-20,P547,11
2020-01-20,P548,39
2020-01-20,P549,40
2020-01-20,P550,6
2020-01-20,P551,12
2020-01-20,P552,10
2020-01-20,P553,3
2020-01-20,P554,32
2020-01-20,P555,17
2020-01-20,P556,26
2020-01-20,P557,35
2020-01-20,P558,15
2020-01-20,P559,4
2020-01-20,P560,3
2020-01-20,P561,1
2020-01-20,P562,0
2020-01-20,P563,5
2020-01-20,P564,8
2020-01-20,P565,10
2020-01-20,P566,22
2020-01-20,P567,1
2020-01-20,P568,1
2020-01-20,P569,4
2020-01-20,P570,0
2020-01-20,P571,6
2020-01-20,P572,0
2020-01-20,P573,4
2020-01-20,P574,0
2020-01-20,P575,0
2020-01-20,P576,0
2020-01-20,P577,0
2020-01-20,P578,1
2020-01-20,P579,0
2020-01-20,P580,4
2020-01-20,P581,5
2020-01-20,P582,2
2020-01-20,P583,4
2020-01-20,P584,2
2020-01-20,P585,1
2020-01-20,P586,4
2020-01-20,P587,2
2020-01-20,P588,1
2020-01-20,P589,1
2020-01-20,P590,4
2020-01-20,P591,2
2020-01-20,P592,0
2020-01-20,P593,1
2020-01-20,P594,3
2020-01-20,P595,3
2020-01-20,P596,5
2020-01-20,P597,0
2020-01-20,P598,6
2020-01-20,P599,1
2020-01-20,P600,3
2020-01-20,P601,1
2020-01-20,P602,0
2020-01-20,P603,0
2020-01-20,P604,0
2020-01-20,P605,2
2020-01-20,P606,0
2020-01-20,P607,0
2020-01-20,P608,0
2020-01-20,P609,2
2020-01-20,P610,1
2020-01-20,P611,2
2020-01-20,P612,13
2020-01-20,P613,12
2020-01-20,P614,2
2020-01-20,P615,19
2020-01-20,P616,3
2020-01-20,P617,40
2020-01-20,P618,49
2020-01-20,P619,31
2020-01-20,P620,37
2020-01-20,P621,29
2020-01-20,P622,39
2020-01-20,P623,36
2020-01-20,P624,13
2020-01-20,P625,11
2020-01-20,P626,8
2020-01-20,P627,12
2020-01-20,P628,13
2020-01-20,P629,11
2020-01-20,P630,8
2020-01-20,P631,13
2020-01-20,P632,14
2020-01-20,P633,16
2020-01-20,P634,13
2020-01-20,P635,11
2020-01-20,P636,9
2020-01-20,P637,3
2020-01-20,P638,10
2020-01-20,P639,0
2020-01-20,P640,15
2020-01-20,P641,0
2020-01-20,P642,4
2020-01-20,P643,0
2020-01-20,P644,0
2020-01-20,P646,0
2020-01-20,P647,0
2020-01-20,P649,0
2020-01-20,P650,0
2020-01-20,P651,0
2020-01-20,P652,0
2020-01-20,P653,0
2020-01-20,P654,0
2020-01-20,P655,0
2020-01-20,P656,0
2020-01-20,P657,0
2020-01-20,P658,0
2020-01-20,P659,0
2020-01-20,P660,0
2020-01-20,P661,0
2020-01-20,P662,0
2020-01-20,P663,0
2020-01-20,P664,0
2020-01-20,P665,0
2020-01-20,P666,0
2020-01-20,P667,0
2020-01-20,P668,0
2020-01-20,P669,0
2020-01-20,P670,0
2020-01-20,P671,0
2020-01-20,P672,0
2020-01-20,P673,1
2020-01-20,P674,8
2020-01-20,P675,4
2020-01-20,P676,3
2020-01-20,P677,0
2020-01-20,P678,0
2020-01-20,P679,0
2020-01-20,P680,0
2020-01-20,P681,0
2020-01-20,P682,0
2020-01-20,P683,0
2020-01-20,P684,0
2020-01-20,P685,0
2020-01-20,P686,0
2020-01-20,P687,0
2020-01-20,P688,0
2020-01-20,P689,1
2020-01-20,P690,0
2020-01-20,P691,0
2020-01-20,P692,3
2020-01-20,P693,4
2020-01-20,P694,0
2020-01-20,P695,0
2020-01-20,P696,0
2020-01-20,P697,0
2020-01-20,P698,2
2020-01-20,P699,0
2020-01-20,P700,0
2020-01-20,P701,1
2020-01-20,P702,4
2020-01-20,P703,4
2020-01-20,P704,2
2020-01-20,P705,0
2020-01-20,P706,0
2020-01-20,P707,0
2020-01-20,P708,0
2020-01-20,P711,0
2020-01-20,P712,0
2020-01-20,P713,0
